PREB	42.9534585
GTF2H3	53.7905285
EEF2K	15.010916
WDR90	98.4483035
MRPS5	43.639389
RAB3GAP2	38.910962175
EIF3B	283.761865
FAM199X	11.933965
SERF2	223.5257149
AURKAIP1	147.850685
SNX4	50.339986
ME2	84.8680168
SCAF11	64.507985
BTBD1	49.496351
PRR14L	17.917765
HNRNPH3	167.0364235
WDR77	63.88155
TCERG1	61.96010545
PITPNB	88.4537835
AHCYL1	29.731422
HNRNPUL1	182.8399107
SPOUT1	50.880995
TBCD	46.8131748017571
TACC3	130.06184095
ESPL1	35.4127375
CD46	45.7971532869676
DSTN	111.94139
PCM1	62.8355976
WDR11	37.71230115
GNL2	84.2610679
RPL17	6429.12080165
CHTF18	53.25922265
DVL2	32.96351
GIT2	32.7283681
TBL1XR1	95.09097961
CCNT2	35.8748644662737
OS9	33.8089436308275
TOMM34	70.76885
TECR	104.5516608
WAS	53.285046
CSRP1	40.9278577
KIF20A	41.3409261
INTS10	82.911121
SMARCC1	34.72604045
MCRIP2	62.78897655
GOLGA8B	35.5215288
RAN	998.91905
GTF2IP1	48.52990635
POLD2	158.991585067418
DUS1L	158.56890405
TXLNA	52.954895
CCDC88C	70.0347155
SMS	104.819719
RFC3	82.88235
AP2A1	22.440614545
PITHD1	61.491565
CLN6	43.9920744
SMPD4	63.3128709861525
SCRN1	42.245892
RPS15	2896.8310695
UBR5	73.00822665
EIF2AK4	15.9353136
PWP1	42.9105845
CEP250	23.48315965
SAR1A	32.916737
NCBP1	27.768723
PPHLN1	69.91229335
TRIM26	40.6526261
ARHGDIB	638.9609123
ARIH1	40.241481
TMC6	111.92937205
ZNF516	23.379894
FCHSD2	23.1773233
SLC25A46	40.24323935
CNIH1	157.063365
GTF3C3	35.51776685
ATIC	154.09827675
LARP4	42.633999665
UPF2	31.308627
PHF3	19.3251836
CENPN	86.5127565
UTP14A	41.247168
CSNK2A2	48.1764694
RBM14	76.518439
YEATS2	46.8182955
TCHP	26.7904385
DLD	84.8249866
TMEM59	99.2818608
TPM2	252.39588
TOR1AIP2	31.7413275
CCNI	137.232417
MARK2	25.3566972577733
SNHG3	453.28475
ING5	49.108642195
SYNCRIP	254.06195285
SRSF4	64.21510215
CASP2	21.94032965
NT5C2	46.89350594
DDX56	98.994247
OCIAD1	218.0104531
OXSR1	23.73004805
SNHG32	451.35558115
DDX19A	33.86596055
MAP2K1	65.24787205
SNRNP70	251.439
ODF2	43.722373062255
ADGRE5	28.7386404
DUS3L	114.3235345
SARS1	113.963868
RNPEP	30.53161095
MCM8	23.3707
CDC23	47.785955
BNIP3	59.488992
DDX42	71.90604975
KIF1C	21.7111645
CDC25A	19.72854375
MMADHC	182.948425
ZNF532	59.45710005
ILRUN	38.63263
MAPK12	76.3479629
AFMID	174.0866649
SRRD	36.95393
TTF2	55.980825
PPP1CB	74.92106155
SRPRA	66.09179
JPT1	323.1940265
CAPN15	39.111604
MDH1	227.059657
RMC1	54.92132095
MTA2	137.130985
PSMG3	46.94185245
SASS6	21.224075
ADRM1	106.527885
RPL7A	3976.302385
MAP1LC3B	66.27094
RBBP7	311.51765785
VTI1B	44.5431933
SRSF7	189.0830846
GSTO1	93.4593724
PSMD5	23.1352395
SF1	244.773225500086
HERPUD1	191.214250014557
TEX261	47.4557117
SPIN1	18.34801185
EMB	51.910939
CCT7	536.15374295
THOP1	127.4494336
COX6A1	844.03266
RNMT	24.564023
METTL16	23.6675905
AVL9	20.85802995
ECH1	97.76456145
NPLOC4	40.41902095
CAND1	78.763875
DYNC1I2	39.12197965
COPA	78.73993005
PLCG1	43.20337235
CDCA5	101.8026002
QARS1	155.7718779
ZNF217	25.86838355
TIMELESS	28.0611795
TFAM	63.31315
MSH6	74.334873125
MDH2	193.455031
RC3H1	10.8415569
GTF2A2	129.116644
DANCR	327.2624214
MRPL18	109.5559495
NPIPB5	87.82108909
ATP5F1E	68.0940885
INF2	34.01505779
DCAF6	29.9081355415148
RPLP1	2393.144855
PSMA6	269.13435725
CLUH	184.045555500012
TARS1	77.130420374
UFL1	26.17715
KLF16	28.421825
MACF1	25.2692945737461
RPS3A	4278.548632
CCZ1B	65.65978075
MED12	21.7249177914057
PPP1R8	50.668305
EIF5B	55.8271235
SMG7	46.7040274528611
STIP1	215.7389892
TNRC6A	34.5172759
TXN2	99.00654
TTLL4	26.6895065
YWHAZ	613.29811075
NRAS	53.9322
PSPC1	91.728301
L3MBTL2	28.2347923
NSUN5P1	27.1741426740246
RSL24D1	163.1457509
GATAD2B	28.46820035
PSMA2	114.9056233
MPDU1	47.7868337
STT3B	52.66678985
HNRNPK	539.994134161685
TIA1	65.976761
GLOD4	119.1955309
EIF3L	539.362883
C9orf78	85.030883
FAM32A	53.73702
ANKLE2	52.377599
DICER1	18.0341592542659
NF1	14.91700043985
MPHOSPH8	34.437819
HARS1	54.807146385
STIM2	73.080291
SERPINB1	54.18256115
CCNB2	93.4990735
ZDHHC8	90.6170173
ITPA	63.952149
B4GALT5	11.9845
ITGA4	31.3591369
LRRC14	30.6564955
RPS18	9641.307275
MRPS24	132.3351065
ARHGEF2	48.9823037843833
GNB2	102.90324
SEL1L	20.414655
POLR3D	20.625445
UBE4B	21.33430275
SLC38A2	112.537192
EIF3A	126.51291
NARF	62.0315793
SH2B3	10.592381
MAFK	25.31145
EIF3I	280.836540553221
DNAJC14	16.6296535
LDB1	51.506025
TPD52	85.7074593357249
CDC16	63.0710164726
C21orf91	24.287751
ENOPH1	49.49292
PPARGC1B	8.42978545
RFX5	79.18731085
SKP1	511.0977095
ABCF1	51.3503905
USP9X	30.824724765
TFG	64.8848593627676
MAP4K4	49.4613765
DGKD	26.03659655
SPAG9	44.367354600212
EXOSC2	50.2083290765215
TFAP4	20.676809
KANK1	33.4304061629916
CDC34	39.7710505
PPIG	53.5776873
NPM1	2733.71913639
NCAPH	112.600035
CD19	24.027857
PSME3	97.12193445
LSS	31.9388
PSMA5	97.812381
PCNX1	9.0672628
CCAR2	122.3884915
RUNX3	33.56145
SBDS	61.09928755
CC2D1A	32.42023705
PAICS	345.39388
COX15	15.219032
PAWR	37.77188
DHX34	26.73137125
MTX3	13.0909493
MRPL24	150.981085
SRP54	76.9826207034916
UQCRC2	257.51714015
TAF1D	270.2445355
GOPC	19.3394395
ATG9A	38.5772677
TLE5	387.333899
UBE2E3	57.34806205
CFAP20	38.7986350318154
AATF	78.3661054
ZNF518A	9.1566912
PIK3CD	21.654833169
KANSL3	17.839954700036
ATF4	684.20328515
DCTN1	63.0179669500234
TARBP2	43.759524
RCL1	24.145618
RETREG3	21.57735215
FRYL	19.7388106705
SKIC3	34.137113823183
SF3B1	283.68194105
COP1	23.779798
NFKBIB	33.3949615
RAD1	37.352645
LRRC58	18.04085
MYH9	123.0246915
BRAT1	32.554763
RICTOR	9.90265315
CD52	388.2129445
THAP9-AS1	42.553814
NFE2L2	28.8490446700188
CREG1	34.9666885
MZT2B	219.5360685
RNF187	62.116985
BCAS2	47.59713
GTF3C2	46.54479095
USP11	40.9160035
TRMT61A	15.076775
BAG5	20.9891845
EPG5	8.94566133234
SEC24A	15.00999
GTPBP3	41.5365571
FAU	1287.1127305
RNF40	74.385127
PRDM10	32.6819259
ATP5PD	216.812056
ITGB1BP1	66.679192
HTT	18.460321875
CTCF	43.74844445
TIPRL	31.25953
BLM	20.710863
SMC2	40.8175775
PPP2CA	209.236954
UMPS	24.281062
TNK2	27.765152859233
KIF21B	7.5569165
SNAP29	14.82875045
SAMM50	64.269555
MAN2A1	8.457048
TAF2	18.3667250303306
STAG1	11.53359825
TUT7	14.5410428
PPP6R2	22.9111344531145
MTG2	45.9424788
WDR48	28.166759
RPS27	7077.4804
GARS1	177.0988079
ZZZ3	39.114416
ZNF292	11.59033325
R3HDM4	43.857293
SKA3	27.8252055
GGA3	29.313817
FOXRED1	29.1599390501285
CLK3	38.37665665
THOC1	31.074594
POLR2B	134.34944765
ICE2	29.9609935
ELP1	37.6284392232933
NDUFS1	117.002375
CACUL1	14.537843
ANKRD33B	4.320177
TFIP11	37.2115027
CLASRP	145.735263
EIF5	431.5745377
RAB11FIP1	9.5074133
KIFC1	62.979264
CHCHD7	54.423584
PDP2	12.063604
ZCCHC14	15.6523435
CDCA8	49.476365
PRRC2C	99.2500518035
BLOC1S6	83.30733515
PPP4R2	59.12153
DDHD1	15.5300503
GPATCH4	82.454087
SSBP3	42.9162824
PPP1R10	67.511615
SELENOH	51.20447585
ANO6	9.36375445001586
USP38	11.3032789
RNF213	10.2656074
ZFAS1	801.8472694
CWC15	76.822814
DCTN5	57.726396
PPP2R5E	35.790099
CALM1	234.65960845
BUD23	76.30885
ISCA1	28.2220038
CSTB	121.50663885
MCCC2	47.0712814
RXRB	46.097635
DDOST	120.649545
SLC4A1AP	37.8105216
U2AF2	213.609245
ABCA7	32.8554104
RELCH	34.28733895
UBN2	5.3250765
DDX27	50.658179
DPF2	65.0373538
POLH	12.420953
ADNP	60.8464052
FGR	67.2858392
CYBC1	38.46318545
OST4	231.9060365
RNF220	161.1549555
NUF2	93.9494999
MOGS	29.65955945
AK4	22.4435001073954
IRAK1	123.2214845
SNW1	57.8523895
CFAP298	52.9413532
LARP7	46.2004147
COPS7B	50.0148402012068
UCHL5	71.27706655
LARP4B	57.910779
NFAT5	7.96695075
TNPO1	120.33373715
UBE2A	88.6921825
TIAL1	99.96985966349
ASB1	18.45327917
DPM2	41.96572275
CCDC117	26.5183965
ABHD17B	16.715575
EGLN1	14.1490555
SUPT5H	145.38493375
ZNF266	21.8699
DDX18	79.691698
RBPJ	24.263152895
AKAP9	12.300588555
ENTPD6	21.1534025
GAR1	71.4636175
NUFIP2	60.0212
DNAJC11	68.48661325
IKZF5	23.291935
ASB2	59.5589398
DPH7	38.90786665
MBD4	26.6799237
EPS15L1	30.7285114665885
PRDX6	133.62635
GNAS	728.45742551174
MICALL1	8.83379385
RBM28	44.1632955
ZNF738	30.684377
ASNS	154.284035828069
FNDC3A	12.98204515
TM9SF4	26.627723
TAOK3	26.3825509
MKI67	43.51308785
ACLY	99.66714555
EIF4G2	515.1656627
RBM26	56.514075
IFNAR1	26.1019712666917
ZSWIM8	26.780559016795
NAA60	28.3815251284675
ORMDL3	22.530076
PDPK1	22.21594215
DHX29	20.45584075
METTL5	70.03949125
ABHD2	7.85734545
FAM193B	33.64097955
ALKBH8	10.3836205
RTCB	47.7870364
HNRNPM	395.511777
RASAL1	11.24510655
MED16	22.6039828
UBE2J1	54.73215
EGLN2	45.1129326
SSNA1	69.55886
LRCH3	27.20912665
RPL9	4192.8781805
ADAM17	17.27579842868
UBA1	181.6355895
PPP3CC	20.8144273
ORC5	32.2682777
IGHM	2853.23
ABCD4	32.17351795
STAT6	85.6084106
RPS28	1076.993075
POGLUT1	23.3288955
MCMBP	53.8418515
MARCHF6	113.1240857
FOXK1	10.947122
STK26	35.6001175
LSM5	59.2618665
PI4KB	28.7089455
MRPS18B	176.843796
SND1	82.0913399
RFC1	56.8809508
RFXANK	65.8920340001891
PIK3C3	64.72960995
GEN1	29.8221565
PLEKHF2	17.1639371364105
PKMYT1	108.4094894
MEGF8	5.717894
ZNF605	10.758127
EXOC8	9.435215
DHX40	31.62186945
CC2D1B	29.5087745
GPI	471.6260484
ESF1	33.921205
GTF3C4	14.122905
PPRC1	50.166425
MDN1	23.206596035
ECI1	62.845205
MCCC1	23.4456283
CEP350	12.6492592523824
AXIN1	22.893814
SDHA	151.613657
ERI1	15.55336035
BRD1	31.4812495000841
MTMR4	25.312602
NLRP2	43.8439490183593
KMT2B	55.30993225
SCP2	56.0590607002035
NUP153	18.0153345
BUD31	109.3961745
ABI2	20.69716655
RCBTB1	17.6478225
RPL18A	4909.45983
POMGNT1	25.4757830883443
DNAJC2	55.15799475
CDC42	125.503608378145
TSSC4	43.789459
MAP4K5	34.15811515
ARL2BP	45.3875515
GRPEL2	20.92135
SLMAP	20.0842590821956
RPS15A	2740.6902056
ZRANB2	134.7447885
ARPC4	132.9912695
CCNB1	295.3993555
ZBTB5	11.81735
LETM1	57.3438098
POLR1A	19.8908342
ZDHHC6	24.596034700042
MED13	21.3678771
DCXR	56.0472087
SEC24C	68.240458
DPP3	38.5631049
CHD6	5.92543
SYNE2	19.232788006215
HSD17B12	55.4814154
INIP	17.9161105
ACTR10	64.139587
RC3H2	21.00137955
LYRM7	20.136232
CD79A	421.51522
PLEKHM2	21.3795323
USP15	65.53046015
SPIB	82.9884815
FBXO45	12.72769
SNTB2	11.5869806
DPY19L1	8.02193823
CDKN3	106.5889305
ERBIN	28.8912551462204
MRPL22	60.3937218
RPL19	4018.3568729
PITRM1	77.9838503807243
COIL	25.82535015
METTL26	99.14323615
TMEM43	12.970335
SFT2D2	10.472398
DPY19L3	15.040042
HERC2	30.07888495
ANP32E	112.6537085
ERO1A	24.6935017465
MYL12B	120.5612104
MZT2A	160.483345
PIKFYVE	16.2247835
FASTKD2	22.9006495
RPL26	4351.848709
ARHGEF18	21.6352451
KAT2B	13.90293
TRIM52	17.838319
TMEM30A	20.7694922
LCK	166.573063
POLR3B	10.3550771
C11orf98	147.56882
SAMD4B	33.998154
ATP6V0B	198.278008
GET3	90.18468
COG2	18.8141796
CARMIL2	80.687445
IKBKB	28.60478216
MALT1	24.06986385
SCLY	23.933837677904
VAMP1	87.5486455
SMC4	179.613503101838
ATG2B	8.51538985
OTUD3	12.9421955
CALM2	385.51423375
PRR14	29.42151
LMO2	19.6325665
RNH1	76.1137838
FOXM1	63.168715
TGIF2	22.7722793
STAT1	19.7853071153033
HCCS	25.477945
MMS22L	17.696309
IFI30	375.68735
ARL6IP4	109.4420991
LASP1	88.67309675
NOL10	29.2420426501743
MRI1	27.786956
AAAS	46.3754034
GLG1	18.8023274
TBC1D23	17.24199935
ZC3H4	30.373012
MEN1	34.9459366
CMAS	32.54298585
PPP1R12B	4.2267093454717
OSGEP	45.492175
C18orf54	9.26521925
DBN1	119.9048405
DDX11	61.078345538581
ATP6V1H	44.5792926
MRPL34	169.2944405
IPO7	80.30670095
NMT1	110.743111050537
UBAP1	24.6951258
ENST00000370651	9.17486
SCRIB	54.2592605
PAXBP1	54.588613
MAPK8IP3	76.78584115
RPS5	2096.1148155
SFI1	34.29440045
TET3	7.2721037
GMCL1	11.345879
ZNF510	11.5160945
ATL3	19.95112
ELL3	50.43131
SRRM2	367.58398825
SRSF3	732.404292
RNASEH1	26.0938445
MLXIP	13.4910108
SNAPC4	27.394546
KPNA3	39.817135
THOC2	57.19373775
FTSJ1	44.2605235
TM9SF2	59.25179505
NHEJ1	10.6104055
AREL1	17.14444185
TOP1	144.4564055
ARHGAP17	19.32574525
RPS9	3405.2522345
MPC2	23.7738725
RPL7	4612.493755
SC5D	17.3678191
LSM12	43.865039
RNF20	12.9496553
NSD3	32.5267478
TMEM192	15.152295
DDX19B	29.60331865965
GATC	21.3494725
COX10	26.7471345
ANAPC7	60.73895525
RANBP3	65.48837915
MRPS27	79.82287875
CLCN3	15.32134265
PTER	19.5095075
ILK	34.23343135
SLC37A1	23.51209915
AP3S1	52.1312459
TRAPPC14	26.524512
UBE2B	73.8991435
POLR2J	64.86815
PNN	250.71742
DYRK1A	32.7749369
NAF1	30.0762045
ARID4A	17.48204425
CHMP4B	53.11185
PPIL4	29.4974055
RTRAF	153.3696465
FIBP	47.68330255
MCFD2	19.0382394135
ZBTB38	19.48564585
DHX8	14.98388305
TTC3	17.947909265
LUC7L3	338.61307445
WDR36	30.16263
LEO1	48.3810335
TMEM70	47.82695005
NANS	58.656859
ADAM10	41.93498635
KIF2C	91.5561324
RPL27A	3370.096238
DGKE	16.585472
ENST00000451497	79.56745
FANCC	8.767237985
SLC25A25-AS1	11.2237
FAM76B	45.91174525
ZWINT	115.9754911
FUBP3	76.5444425
COQ4	43.29516
COQ10B	23.29496355
ANKRD54	21.885009
EEPD1	43.35353
ZC3H18	59.5689344
COX5B	226.4479275
CRBN	27.6713806
RFX7	13.651577
INCENP	43.7313785
RAB14	64.79604
STX18	21.3915883
KMT2A	25.0233354029311
NDUFV2	209.5506455
LRIF1	16.8537055
KDM4A	17.556933
ACSF3	50.3626075
SNX19	21.0844731
ELP3	38.394691525
GUK1	123.77203745
RELB	58.5197865
LDLR	15.3056656
SMURF1	11.0891325
B4GALT1	10.9714029
MAD2L2	46.3335253
ABCF2	18.9777345
ETV3	13.9165575
DVL1	32.9629145
MTO1	19.4698932200229
VCF1	18.10846155
LRCH4	51.958778
CEBPB	25.834935
FAM83G	10.3867725
ADIPOR1	45.6623621
RALGAPA1	10.631756374083
ANXA6	50.1864075
CMTR1	21.669864
MYO18A	23.14470685
CARS1	49.7605934
PEDS1	17.9675795
MCAM	20.6054878
MAK16	33.3453725
NELFA	36.2652824
PRR13	127.79165197
ZNF22	13.51785
KCNN3	12.81621875
AHDC1	9.3319863
HIF1AN	22.21096815
SNHG5	2583.54756782948
ARHGEF12	11.07494441
EIF4G3	38.9636518746565
RECQL4	75.0036975
RPL31	2194.52752
PGK1	263.11283195
ANKFY1	23.3490203
GMIP	32.13542
SLC9B2	32.715733
POLR3G	29.737619
CDC42SE2	44.6220135
ARHGAP11A	73.841505
ZMAT2	47.566985
FKBP15	12.6852084713639
MYBL1	13.37376245
BUB3	353.373355
RECQL	32.7892725
SHKBP1	78.3613971
NOL9	23.7354385
SRSF5	421.450504
UBE2O	19.1201135
PTP4A2	113.5912435
RPL37A	5670.9576185
MICU1	19.7705233
EZH2	58.1121321
PUS7L	13.2828840005
MTHFSD	20.2196605
DRG2	50.1086075
PHF14	33.83859785
CAB39	40.4775323
SLAIN2	19.1782765
ZNF581	34.5598735
RPS7	2790.0274335
EIF3F	247.610004195
TMEM39A	21.1417835
CBX3	262.1507585
SPINDOC	37.7579
DRAP1	59.6155156
MAP1A	5.638092
AKAP17A	42.43893
NF2	15.694554295
STIL	14.1117524
ERI3	48.03808775
ESCO2	17.1183671
ENTPD4	35.01949025
TIMMDC1	65.834113
VTI1A	12.3482342
MAGED2	34.18871345
RUNX1	19.80976092
SRGAP2	11.8778839185359
DHODH	20.35059485
SART3	51.4217065
SAP18	170.809751
LINC00342	26.6392967
LNPK	17.52853385
GFM1	32.2733475
EIF4E2	136.050184339209
SRP68	45.02722875
RTCA	51.4004485
NUBP2	48.88760666576
PTTG1	225.5901425
ZNF107	40.38679085
GSPT1	139.3675265
COPB2	38.13068755
CCDC124	171.0924875
CARS2	77.50862535
EIF3J	111.2358825
PCNX4	37.542987275
CSNK2B	191.4605088
IPO5	148.005305
RPL36A	882.15597
KDELR1	54.9017695
ZNF587	15.48021
RASGRP2	48.99113255
COPS6	52.7762575
CAMTA2	88.310441
MOB4	36.5518165
BRCA1	31.022051204945
IST1	173.008937250029
MRPS21	98.425
VPS39	19.49172285
OSBPL8	23.2132513
CCNH	45.7712785
PPP2R2A	48.8478426395
EIF2S3	241.2942415
RPAP1	23.3106772
MELTF	14.58417905
PAXIP1	7.14250965
AGL	15.46171775
SIN3A	28.05253185
RPS29	5868.9675085
ATXN2L	233.2444896
HGS	145.4610921
CHMP1A	45.8433795395
CHD7	19.01355048
USP36	40.1644184
ITFG1	28.316605495
NOL6	30.5778705
ALDH3A2	27.13664075
MTMR1	25.18304215
GPN2	13.0740765
SUPT4H1	64.491924
SNHG8	582.869093855
TMEM126B	60.92677
ZNF252P	12.0607483162369
MORF4L2	287.906075
DTYMK	88.0870075
PSD4	30.97376926
FOXP4	11.2918639
PHB1	266.78430615
SNRPC	213.2303
ZNF260	10.1539996
BNIP3L	28.922428
SNX6	70.1777098895536
PTK2B	55.72692265
PRRC1	23.1422193
TIMM21	71.43327
RANBP2	35.705439505
RRP7BP	20.91759715
CNOT1	205.412348
NUP42	67.181914
DHRS11	18.229311
EIF3C	221.6927498
CYB561A3	41.64471461377
ING1	14.319669
LSM11	5.05448
DEAF1	34.395757855
TPM4	48.423796230891
LIN7C	8.744807
PPP4R1	18.516289
FAM3C	30.584069
ZER1	7.7525105
SGTA	111.90898855
PTPA	180.54796775
RPS17	7260.508995225
KNTC1	49.5211057
CHD1L	34.9171075593503
DDX52	29.4249925
GLYR1	90.4421467
ZNF117	4.22802150001674
ZNF426	10.6241495
KDM2B	42.62535695
PTPN7	58.72746685
LRSAM1	15.145278967328
PUM2	90.654993
KIAA0319L	11.6663505711977
UBE2C	164.2309845
YRDC	91.8409
KLHL7	19.9118243
AEBP2	35.29180615
FAM217B	8.201453
PCMT1	132.369594
SREK1IP1	15.5052635
ZNF12	12.0865755
HSDL2	18.2454505
HPS5	16.0336535
CUL1	61.908918
PDS5A	56.75057035
COX6C	486.3215735
PDXK	25.97511194762
COQ9	36.7677522
CANX	288.235346753139
CDK14	36.0477124
OGFR	52.72109005
KANSL2	55.1765881
GMPS	86.0368
NCKAP1L	25.9033347
ANKRD13C	19.314352
NSMAF	34.1564849
MICB	27.02978385
TWNK	42.8563768
SPTY2D1	17.197284
PPP2R2D	25.31310925
CXXC5	37.84746705
TMEM9B	23.8739485
NR1H2	39.3172545
AGTPBP1	11.50192925
TMEM165	53.3083795
PLD3	37.40249642
DYNC1LI1	54.363424
RNF149	17.9175895
SSR4	117.5890915
GCHFR	88.2052858
GAA	18.9682768520581
UBN1	27.27337215
SCAF4	31.1720865
ADAM19	3.2918993
TSC2	35.9800874962167
RPS24	4096.4629062
DARS1	90.772321
NSMCE4A	87.71911815
MRPL30	29.31362
RPS14	1654.433185
ORC6	55.2862
NIPAL3	9.421311
COMMD4	39.49851005
PPP1R7	88.4796243
FBXW11	42.53400225
IPO4	59.20143635
PPP2R5D	63.4452795
PITPNA	97.365357
RSBN1L	16.472178
TRIM8	34.59330045
PDE1B	8.23354915
CAMSAP1	18.23909505
FBXO30	4.8771
RRM2	193.8127985
TRA2A	170.0597655
SNHG12	119.1411911
PIK3CA	8.818478495
CISD2	24.620068
WNK1	42.99986695
HAUS5	22.55465305
G3BP2	88.3344499635424
KLHDC4	81.4383222
CLPB	25.0532802511505
SCML2	20.524516
HUS1	27.3262785
MAZ	283.42619855
ACAT1	94.65942225
FOXRED2	14.5595556497669
ILVBL	28.293849
OAZ1	758.50732665
DPP7	123.35148479396
UQCC1	44.45514645
TAF4B	12.563942
RHOF	21.64863365
NDUFS4	61.4649217
RAB12	18.121265
LTN1	11.60647924
HJURP	44.244177
SCAMP5	27.1869777276941
BRIP1	7.916627012
NDFIP1	34.4041285
ZNF551	12.78428895
FAM98B	24.6851398
GTF2F1	72.93737
CNOT7	119.6441165
LAP3	66.33153455
RNF41	22.305256
NAA50	190.330174
KBTBD8	13.0061425
DDX31	18.4850279
RABL3	23.1123855
TRIM13	19.07084395
DCP1A	9.4649452
SOBP	9.0548815
GLRX2	34.55553605
TRIM69	13.7831864521762
MTF2	45.7176575
UBL5	381.7480395
NUCB1	27.67171935
TUBE1	24.627301
TARDBP	269.88756195
PPP1R2	37.9592455
ENST00000840901	26.1326
ALKBH2	52.767116
DST	8.19938735171521
STAG2	69.9065921007972
TIMM44	121.56289145
PCLAF	169.5132865
CPSF1	113.5534081
MRPS6	44.85798905
CLTB	55.294717
ATP6V0D1	39.76115175
PCBP2	493.816277
DGLUCY	39.9871159929234
