chr1	31423788	31423789	+	SERINC2	3.59634815
chr1	31423812	31423813	+	SERINC2	3.59634815
chr1	31644875	31644876	-	PEF1	39.1777606
chr1	32072938	32072939	+	TMEM39B	8.2517826
chr1	32336232	32336233	-	MARCKSL1	84.92185
chr1	32651207	32651208	+	RBBP4	272.47946265
chr1	32806535	32806536	-	YARS1	152.213442
chr1	32810993	32810994	-	YARS1	152.213442
chr1	32817329	32817330	-	YARS1	152.213442
chr1	32817604	32817605	+	S100PBP	29.23211755
chr1	32818115	32818116	+	S100PBP	29.23211755
chr1	33036847	33036848	-	AK2	212.645271855
chr1	33182042	33182043	-	TRIM62	3.43173235
chr1	33349775	33349776	-	PHC2	15.81279331
chr1	34859736	34859737	-	SMIM12	23.4455889
chr1	34985324	34985325	-	TMEM35B	1.288005
chr1	35268688	35268689	+	ZMYM4	13.8210384
chr1	35268966	35268967	+	ZMYM4	13.8210384
chr1	35641513	35641514	-	PSMB2	59.1131
chr1	36149490	36149491	-	TRAPPC3	38.28839935
chr1	36385914	36385915	-	STK40	20.3368345
chr1	36397905	36397906	-	LSM10	37.33564
chr1	37794095	37794096	+	MANEAL	10.463986
chr1	37989986	37989987	-	SF3A3	84.4181075
chr1	38873347	38873348	-	MYCBP	24.039735
chr1	39738891	39738892	+	PPIE	16.43589545
chr1	39883503	39883504	-	TRIT1	23.15185925
chr1	40097251	40097252	-	PPT1	52.30925985
chr1	40258235	40258236	+	ZMPSTE24	13.200622
chr1	41623392	41623393	-	HIVEP3	3.43156939714773
chr1	41662263	41662264	-	HIVEP3	3.43156939714773
chr1	42658422	42658423	+	PPIH	83.868119936
chr1	42767028	42767029	-	P3H1	14.75774845
chr1	42817308	42817309	-	SVBP	11.77699
chr1	42958867	42958868	-	SLC2A1	52.8041602
chr1	43172278	43172279	-	EBNA1BP2	120.85218635
chr1	43358981	43358982	+	CDC20	103.84821
chr1	43368010	43368011	-	ELOVL1	37.59080170815
chr1	43707535	43707536	+	ST3GAL3	5.64062056932952
chr1	43970009	43970010	+	DPH2	65.76190655
chr1	43979217	43979218	+	B4GALT2	17.4040656
chr1	44031374	44031375	-	SLC6A9	6.1819905
chr1	44674480	44674481	-	TMEM53	5.219389025
chr1	45340005	45340006	-	MUTYH	13.35416505
chr1	45340170	45340171	+	TOE1	13.620369388875
chr1	45340413	45340414	-	MUTYH	13.35416505
chr1	45521883	45521884	-	PRDX1	742.8366136
chr1	45584044	45584045	+	NASP	222.09588785
chr1	45803611	45803612	+	MAST2	43.160886
chr1	50968804	50968805	+	CDKN2C	30.6661545
chr1	50970253	50970254	+	CDKN2C	30.6661545
chr1	52055203	52055204	-	TXNDC12	16.52228675
chr1	52056170	52056171	-	TXNDC12	16.52228675
chr1	52404446	52404447	-	ORC1	18.39641
chr1	52404601	52404602	+	PRPF38A	49.5486
chr1	53238517	53238518	-	MAGOH	54.7443315
chr1	53328069	53328070	-	LRP8	26.8960568504381
chr1	53838295	53838296	-	NDC1	26.576225
chr1	54715864	54715865	+	TTC4	20.383493
chr1	54764522	54764523	-	PARS2	2.802755
chr1	54887194	54887195	-	DHCR24	26.97483995
chr1	62436737	62436738	+	USP1	60.1481965848245
chr1	62437049	62437050	+	USP1	60.1481965848245
chr1	63367654	63367655	+	ALG6	12.1728455
chr1	63593410	63593411	+	PGM1	21.61766865
chr1	67054019	67054020	-	SLC35D1	8.420445
chr1	67430385	67430386	-	SERBP1	309.64126
chr1	77219425	77219426	-	PIGK	7.8350195
chr1	84997108	84997109	-	MCOLN2	15.5937585
chr1	86914115	86914116	-	SELENOF	99.7454445
chr1	86914340	86914341	-	SELENOF	99.7454445
chr1	86914744	86914745	+	HS2ST1	10.5917034
chr1	89821011	89821012	+	LRRC8D	13.715968
chr1	89821938	89821939	+	LRRC8D	13.715968
chr1	91500867	91500868	+	CDC7	15.417476
chr1	91501111	91501112	+	CDC7	15.417476
chr1	92485912	92485913	-	GFI1	10.1282168
chr1	92486924	92486925	-	GFI1	10.1282168
chr1	92961461	92961462	-	DIPK1A	3.93578405
chr1	93345927	93345928	+	DR1	45.875356
chr1	95072951	95072952	-	ALG14	4.640632
chr1	95234209	95234210	+	RWDD3	8.1987375
chr1	101025783	101025784	-	DPH5	28.0490322
chr1	107056689	107056690	+	PRMT6	9.16607885
chr1	109283144	109283145	-	PSRC1	6.57876315
chr1	110873169	110873170	+	CD53	48.385541
chr1	111128023	111128024	-	DRAM2	29.2069765
chr1	111139857	111139858	+	CEPT1	26.38660997
chr1	111140081	111140082	-	DRAM2	29.2069765
chr1	111140246	111140247	+	CEPT1	26.38660997
chr1	111229739	111229740	+	CHI3L2	9.4658665065
chr1	111755902	111755903	+	DDX20	15.5931671000574
chr1	112936021	112936022	-	SLC16A1	33.54519065
chr1	112956194	112956195	-	SLC16A1	33.54519065
chr1	112956432	112956433	+	SLC16A1	33.54519065
chr1	113905325	113905326	+	DCLRE1B	6.2354112
chr1	114780678	114780679	-	SIKE1	41.2669125
chr1	116373243	116373244	+	ATP1A1	55.4878928
chr1	116384012	116384013	+	ATP1A1	55.4878928
chr1	116418592	116418593	-	ATP1A1	55.4878928
chr1	117367458	117367459	+	MAN1A2	10.966535
chr1	117929753	117929754	+	WDR3	37.742795
chr1	119140416	119140417	+	WARS2	9.909099
chr1	119140652	119140653	-	WARS2	9.909099
chr1	145927483	145927484	-	RBM8A	110.3462075
chr1	145958016	145958017	-	LIX1L	7.78652
chr1	145964715	145964716	+	POLR3GL	10.54642725
chr1	150268949	150268950	-	APH1A	27.30795225
chr1	150629132	150629133	-	ENSA	94.0157754
chr1	150629576	150629577	-	ENSA	94.0157754
chr1	150697153	150697154	-	GOLPH3L	9.29378
chr1	150974695	150974696	-	CERS2	65.3962165
chr1	151008460	151008461	+	PRUNE1	9.1629016
chr1	151156673	151156674	+	TNFAIP8L2	1.87151
chr1	151166091	151166092	+	TNFAIP8L2	1.87151
chr1	151763495	151763496	-	MRPL9	55.059339
chr1	151993858	151993859	-	S100A10	49.453929
chr1	153658704	153658705	+	SNAPIN	21.303259
chr1	153670971	153670972	-	ILF2	183.958765
chr1	153977657	153977658	-	JTB	117.1421835
chr1	154176244	154176245	-	TPM3	262.5146263
chr1	154183009	154183010	-	TPM3	262.5146263
chr1	154220566	154220567	-	C1orf43	137.110484
chr1	154272608	154272609	+	HAX1	80.78079635
chr1	154974680	154974681	+	CKS1B	152.7762905
chr1	154983352	154983353	+	FLAD1	38.266887
chr1	155051298	155051299	+	ADAM15	33.0923981
chr1	155135833	155135834	+	SLC50A1	12.7378901
chr1	155140530	155140531	-	DPM3	24.338308
chr1	155173279	155173280	-	KRTCAP2	72.577062
chr1	155308865	155308866	+	FDPS	131.071046875
chr1	155689090	155689091	+	DAP3	102.05464745
chr1	156020930	156020931	-	SSR2	35.8749376
chr1	156054829	156054830	+	LAMTOR2	56.02264935
chr1	156149683	156149684	+	SEMA4A	11.59809415
chr1	156154539	156154540	+	SEMA4A	11.59809415
chr1	156295671	156295672	-	GLMP	6.09425650125
chr1	156728444	156728445	-	ISG20L2	44.610201
chr1	156728717	156728718	-	ISG20L2	44.610201
chr1	156767534	156767535	+	PRCC	58.709007
chr1	159925506	159925507	-	TAGLN2	200.175172
chr1	160098488	160098489	-	IGSF8	4.66420777793589
chr1	160523254	160523255	-	SLAMF6	8.78257
chr1	160579490	160579491	-	CD84	4.14779215
chr1	160711821	160711822	-	CD48	22.1511595
chr1	161069908	161069909	-	ARHGAP30	39.309914
chr1	161118036	161118037	-	PFDN2	94.351815
chr1	161177493	161177494	-	B4GALT3	26.8593451
chr1	161226059	161226060	+	TOMM40L	9.56585115
chr1	161707228	161707229	+	FCRLA	61.00562899
chr1	161766319	161766320	+	ATF6	12.62149865
chr1	161766319	161766320	+	ATF6	12.62149865
chr1	162561530	162561531	+	UAP1	20.027232
chr1	162790773	162790774	+	HSD17B7	7.8508145
chr1	165768867	165768868	-	TMCO1	60.5066205
chr1	165827604	165827605	+	UCK2	35.93056
chr1	165827823	165827824	+	UCK2	35.93056
chr1	166839521	166839522	+	POGK	18.391215
chr1	167220890	167220891	+	POU2F1	6.43136085
chr1	167329072	167329073	+	POU2F1	6.43136085
chr1	167630257	167630258	+	RCSD1	42.5539285
chr1	167721981	167721982	+	MPZL1	37.4229425
chr1	169367793	169367794	-	NME7	9.2777779
chr1	172444068	172444069	-	PIGC	12.50347405
chr1	174999461	174999462	+	CACYBP	160.2993944
chr1	174999461	174999462	+	CACYBP	160.2993944
chr1	174999954	174999955	+	CACYBP	160.2993944
chr1	175004640	175004641	+	CACYBP	160.2993944
chr1	175023424	175023425	-	MRPS14	16.308815
chr1	175192775	175192776	-	KIAA0040	16.341437607902
chr1	178725258	178725259	+	RALGPS2	21.3905173
chr1	179082069	179082070	+	TOR3A	19.6507995
chr1	179293775	179293776	+	SOAT1	9.0477531
chr1	180154883	180154884	+	QSOX1	7.5917485
chr1	180502408	180502409	-	ACBD6	18.473831
chr1	180632021	180632022	+	XPR1	5.02189425
chr1	181033992	181033993	+	MR1	6.93525805
chr1	182604388	182604389	-	RGS16	6.177855
chr1	184051732	184051733	+	TSEN15	14.15533795
chr1	192636157	192636158	+	RGS13	58.458243
chr1	192638199	192638200	+	RGS13	58.458243
chr1	192809038	192809039	+	RGS2	14.0450485
chr1	197775479	197775480	-	DENND1B	6.94569765
chr1	198639094	198639095	+	PTPRC	77.947487026075
chr1	201955514	201955515	+	TIMM17A	62.592165
chr1	202889121	202889122	-	RABIF	4.81104
chr1	202927268	202927269	-	KLHL12	16.528045
chr1	203765182	203765183	+	LAX1	4.8300729
chr1	203861602	203861603	+	SNRPE	86.529765
chr1	203861844	203861845	+	SNRPE	86.529765
chr1	204457726	204457727	-	PIK3C2B	7.87044605
chr1	204494804	204494805	-	PIK3C2B	7.87044605
chr1	205750020	205750021	-	NUCKS1	30.5608935
chr1	206470452	206470453	+	IKBKE	8.8539115
chr1	206557214	206557215	+	RASSF5	21.68779095
chr1	206612463	206612464	-	EIF2D	38.26247705
chr1	206635535	206635536	+	DYRK3	6.3412805
chr1	206684904	206684905	+	MAPKAPK2	13.422679
chr1	211830762	211830763	-	LPGAT1	10.4779566
chr1	212035747	212035748	+	DTL	20.9141725
chr1	212414881	212414882	-	PACC1	17.5814715
chr1	212791776	212791777	-	NSL1	20.5734084
chr1	218285292	218285293	+	RRP15	14.209925
chr1	220089805	220089806	-	BPNT1	39.399175
chr1	224183239	224183240	+	DEGS1	36.562673
chr1	225428053	225428054	-	LBR	74.196461
chr1	225924269	225924270	-	PYCR2	71.781602
chr1	226408089	226408090	-	PARP1	165.468331482265
chr1	228109298	228109299	-	MRPL55	36.6005719533592
chr1	228406834	228406835	-	TRIM11	21.177694
chr1	229626228	229626229	+	URB2	11.486875
chr1	230978837	230978838	-	TTC13	8.08527725
chr1	230979101	230979102	+	ARV1	12.9719752
chr1	231241165	231241166	-	C1orf131	24.44726405
chr1	232950610	232950611	+	NTPCR	35.0236025
chr1	233327735	233327736	+	MAP3K21	6.419945
chr1	234373497	234373498	+	COA6	50.3399015
chr1	236795308	236795309	+	MTR	9.83637360000466
chr1	241847985	241847986	+	EXO1	27.1620139
chr1	241848203	241848204	+	EXO1	27.1620139
chr1	243255065	243255066	-	CEP170	16.60531665
chr1	244451908	244451909	-	ADSS2	43.13889
chr1	244653125	244653126	+	DESI2	26.538244
chr1	246566551	246566552	+	CNST	14.0774455
chr1	247331866	247331867	-	ZNF496	15.332815
chr1	248838233	248838234	+	ZNF672	5.19917275
chr1	248906234	248906235	+	PGBD2	2.9642947
chr10	5412556	5412557	+	NET1	34.179623
chr10	5446608	5446609	+	NET1	34.179623
chr10	5666577	5666578	-	ASB13	5.4958066
chr10	5890251	5890252	+	FBH1	42.191371
chr10	6089047	6089048	+	RBM17	160.664427
chr10	6144902	6144903	+	PFKFB3	26.6714698211625
chr10	6202931	6202932	+	PFKFB3	26.6714698211625
chr10	7818504	7818505	+	TAF3	10.61433605
chr10	12068953	12068954	+	DHTKD1	5.65924615
chr10	12195857	12195858	-	NUDT5	110.789365
chr10	12196143	12196144	-	NUDT5	110.789365
chr10	13161578	13161579	+	MCM10	30.753941
chr10	13344983	13344984	-	SEPHS1	129.16323
chr10	13348028	13348029	-	SEPHS1	129.16323
chr10	13586964	13586965	+	PRPF18	30.3904057567306
chr10	14563677	14563678	-	FAM107B	106.0252747
chr10	14604400	14604401	-	FAM107B	106.0252747
chr10	14878862	14878863	+	SUV39H2	25.4416075
chr10	16817405	16817406	-	RSU1	20.833886
chr10	18651586	18651587	-	NSUN6	13.820259
chr10	18659301	18659302	-	NSUN6	13.820259
chr10	22003729	22003730	-	DNAJC1	5.9898893
chr10	22714195	22714196	-	PIP4K2A	22.5442971
chr10	22714413	22714414	-	PIP4K2A	22.5442971
chr10	35336684	35336685	+	CCNY	17.89307565
chr10	42782803	42782804	+	BMS1	10.7579
chr10	43387855	43387856	-	HNRNPF	199.379275
chr10	43396766	43396767	-	HNRNPF	199.379275
chr10	43397234	43397235	-	HNRNPF	199.379275
chr10	43407785	43407786	-	HNRNPF	199.379275
chr10	43408856	43408857	-	HNRNPF	199.379275
chr10	43409181	43409182	-	HNRNPF	199.379275
chr10	45972502	45972503	+	TIMM23	64.2587
chr10	48684872	48684873	+	WDFY4	13.1172661621395
chr10	48685179	48685180	+	WDFY4	13.1172661621395
chr10	49762313	49762314	-	OGDHL	22.7645295
chr10	50623922	50623923	-	SGMS1	6.5032293
chr10	58269164	58269165	+	CISD1	50.44669
chr10	59906555	59906556	-	CCDC6	14.8901648
chr10	62268646	62268647	-	RTKN2	4.6757125
chr10	62804719	62804720	+	ADO	8.02801
chr10	68956169	68956170	+	DDX21	158.85309405
chr10	68956646	68956647	+	DDX21	158.85309405
chr10	68959859	68959860	+	DDX21	158.85309405
chr10	69180249	69180250	+	SUPV3L1	31.64004945
chr10	70146658	70146659	-	TYSND1	6.12118665
chr10	70382623	70382624	-	LRRC20	7.30746725
chr10	70404144	70404145	+	EIF4EBP2	14.473
chr10	70478776	70478777	+	PALD1	23.133003921225
chr10	70480921	70480922	+	PALD1	23.133003921225
chr10	72215926	72215927	-	ASCC1	20.05934665
chr10	72216287	72216288	-	ASCC1	20.05934665
chr10	72273923	72273924	+	DDIT4	19.0489675
chr10	73096865	73096866	-	P4HA1	8.25870934147
chr10	73247254	73247255	-	DNAJC9	42.9159205
chr10	73252630	73252631	-	MRPS16	76.284295
chr10	73252746	73252747	+	DNAJC9	42.9159205
chr10	73782049	73782050	+	CHCHD1	47.19298
chr10	73874553	73874554	-	CAMK2G	15.4099572700633
chr10	73998115	73998116	+	VCL	12.3353827
chr10	74151219	74151220	+	ADK	30.0315808
chr10	74176556	74176557	+	ADK	30.0315808
chr10	74176762	74176763	+	ADK	30.0315808
chr10	74826599	74826600	+	KAT6B	10.105490059211
chr10	75235956	75235957	-	COMTD1	34.5088355
chr10	79347467	79347468	+	PPIF	148.19425
chr10	80186848	80186849	-	ANXA11	56.609456
chr10	80205536	80205537	-	ANXA11	56.609456
chr10	80454308	80454309	+	TSPAN14	13.91221605
chr10	86756618	86756619	+	BMPR1A	7.4119269
chr10	87094842	87094843	-	GLUD1	66.3106081884733
chr10	87095205	87095206	+	SHLD2	20.06268
chr10	87504892	87504893	+	MINPP1	5.458493
chr10	87863623	87863624	+	PTEN	64.747678
chr10	87864054	87864055	+	PTEN	64.747678
chr10	87864358	87864359	+	PTEN	64.747678
chr10	87952118	87952119	+	PTEN	64.747678
chr10	88880257	88880258	+	STAMBPL1	35.9949765
chr10	88887564	88887565	+	STAMBPL1	35.9949765
chr10	88990760	88990761	+	FAS	5.54320055
chr10	89251822	89251823	-	LIPA	6.4668924
chr10	93073892	93073893	+	CYP26A1	8.207541
chr10	93074184	93074185	+	CYP26A1	8.207541
chr10	93893978	93893979	+	SLC35G1	4.10412985
chr10	95291002	95291003	-	PDLIM1	17.0742432
chr10	95656710	95656711	-	ALDH18A1	36.6567835
chr10	95693925	95693926	-	TCTN3	15.48985415
chr10	96271517	96271518	-	BLNK	34.43371956485
chr10	96700844	96700845	-	PIK3AP1	46.0771378
chr10	97334723	97334724	-	FRAT2	13.15835
chr10	97426221	97426222	+	PGAM1	403.55818
chr10	97446176	97446177	+	ZDHHC16	14.3275701
chr10	98446935	98446936	-	HPS1	31.1830312429635
chr10	99430645	99430646	-	GOT1	22.801148
chr10	99732233	99732234	+	CUTC	36.97333465
chr10	100009912	100009913	-	DNMBP	10.060116
chr10	100186028	100186029	-	ERLIN1	11.97595
chr10	100267647	100267648	-	CWF19L1	19.8694065
chr10	100286670	100286671	-	BLOC1S2	18.0477127
chr10	100347152	100347153	+	SCD	50.59155
chr10	101354093	101354094	+	BTRC	4.1349210721535
chr10	101588324	101588325	+	DPCD	27.63257585
chr10	101694919	101694920	-	FBXW4	10.83388375
chr10	101783398	101783399	-	NPM3	94.211385
chr10	102152388	102152389	+	NOLC1	153.86597475902
chr10	102503971	102503972	+	SUFU	4.0034979
chr10	102714635	102714636	+	SFXN2	26.44672385
chr10	102743950	102743951	+	WBP1L	7.53947715
chr10	103367975	103367976	+	TAF5	11.18501025
chr10	103678214	103678215	-	SH3PXD2A	7.8825265
chr10	110007983	110007984	+	ADD3	39.06772495
chr10	110008918	110008919	+	ADD3	39.06772495
chr10	110919605	110919606	+	SHOC2	35.17171065
chr10	110964189	110964190	+	SHOC2	35.17171065
chr10	112376204	112376205	+	ACSL5	24.337724
chr10	114526826	114526827	-	ABLIM1	29.034109065
chr10	114938226	114938227	+	TRUB1	15.67744
chr10	119542712	119542713	-	RGS10	18.0229658
chr10	119892712	119892713	+	SEC23IP	28.6100293
chr10	124461842	124461843	+	LHPP	11.33254
chr10	124744108	124744109	-	FAM53B	22.90987265
chr10	124744379	124744380	-	FAM53B	22.90987265
chr10	125823547	125823548	+	BCCIP	76.635151
chr10	129467243	129467244	+	MGMT	10.67697375
chr10	132331848	132331849	-	STK32C	9.90222545
chr10	133308940	133308941	+	ZNF511	20.215845
chr10	133394199	133394200	+	MTG1	23.494806
chr11	207382	207383	-	BET1L	20.1767369
chr11	236975	236976	+	PSMD13	106.31135535
chr11	308157	308158	+	IFITM2	69.86606935245
chr11	560993	560994	+	RASSF7	9.1782828
chr11	747419	747420	+	TALDO1	154.776663
chr11	910809	910810	-	CHID1	32.350904
chr11	2377309	2377310	+	CD81	193.982822
chr11	2384607	2384608	+	CD81	193.982822
chr11	2385401	2385402	+	CD81	193.982822
chr11	2386093	2386094	+	CD81	193.982822
chr11	2389533	2389534	+	CD81	193.982822
chr11	3797915	3797916	+	PGAP2	25.049905564205
chr11	3808559	3808560	+	PGAP2	25.049905564205
chr11	3840953	3840954	-	RHOG	32.455488
chr11	3855664	3855665	+	STIM1	16.342900235
chr11	4094804	4094805	+	RRM1	73.7547726
chr11	4121612	4121613	+	RRM1	73.7547726
chr11	6603605	6603606	-	RRP8	22.220505
chr11	6619421	6619422	-	TPP1	24.7820369858175
chr11	6683312	6683313	-	MRPL17	16.35827
chr11	7513781	7513782	+	PPFIBP2	9.9762002
chr11	7513998	7513999	+	PPFIBP2	9.9762002
chr11	7516680	7516681	+	PPFIBP2	9.9762002
chr11	9664138	9664139	+	SWAP70	78.5870795
chr11	9724698	9724699	+	SWAP70	78.5870795
chr11	11622001	11622002	-	GALNT18	7.532341
chr11	11622001	11622002	-	GALNT18	7.532341
chr11	18106066	18106067	-	SAAL1	48.1868588
chr11	18394428	18394429	+	LDHA	673.62668505
chr11	18396379	18396380	+	LDHA	673.62668505
chr11	19117168	19117169	+	ZDHHC13	10.9737497
chr11	19240962	19240963	-	E2F8	16.393678
chr11	19241654	19241655	-	E2F8	16.393678
chr11	22625822	22625823	-	FANCF	2.0001
chr11	22829834	22829835	-	SVIP	6.95619915
chr11	27363214	27363215	-	CCDC34	23.68893
chr11	28108377	28108378	+	METTL15	7.2505645
chr11	28110313	28110314	+	METTL15	7.2505645
chr11	31509772	31509773	+	ELP4	6.45579490007748
chr11	34105628	34105629	+	NAT10	31.9754019
chr11	34916378	34916379	-	APIP	25.256634
chr11	44095677	44095678	+	EXT2	5.19796077017567
chr11	45805148	45805149	+	SLC35C1	3.96105985
chr11	45917874	45917875	-	PEX16	17.603274
chr11	46347542	46347543	+	DGKZ	43.7227887
chr11	46361553	46361554	+	DGKZ	43.7227887
chr11	46700608	46700609	-	ARHGAP1	13.800208425
chr11	47215002	47215003	+	DDB2	13.25795015
chr11	47248906	47248907	+	NR1H3	9.1355329
chr11	47378540	47378541	-	SPI1	55.3480954
chr11	47565598	47565599	+	PTPMT1	22.74621
chr11	47642488	47642489	-	MTCH2	91.1101005
chr11	57324948	57324949	-	TNKS1BP1	15.634417
chr11	57324948	57324949	-	TNKS1BP1	15.634417
chr11	57335869	57335870	-	SSRP1	157.3407485
chr11	57427086	57427087	-	SLC43A3	58.3259055001816
chr11	57514642	57514643	-	SLC43A1	24.77810745
chr11	57514859	57514860	-	SLC43A1	24.77810745
chr11	57515762	57515763	-	SLC43A1	24.77810745
chr11	57530749	57530750	-	TIMM10	82.4623385
chr11	57657761	57657762	+	CLP1	11.01705915
chr11	57668137	57668138	+	ZDHHC5	28.8690965
chr11	57712603	57712604	+	TMX2	56.87132185
chr11	58575855	58575856	-	LPXN	90.276398
chr11	58578129	58578130	-	LPXN	90.276398
chr11	59810757	59810758	-	MRPL16	60.268172
chr11	60455846	60455847	+	MS4A1	15.90127955
chr11	60842070	60842071	+	CCDC86	69.9462365
chr11	60906584	60906585	-	PRPF19	104.9646035
chr11	60914175	60914176	+	TMEM109	44.742092
chr11	61392636	61392637	+	TMEM216	4.52321185
chr11	61792598	61792599	-	TMEM258	71.6453238
chr11	61792910	61792911	+	FEN1	41.892269
chr11	61891544	61891545	-	FADS3	5.4533355001638
chr11	62653301	62653302	-	INTS5	9.90947
chr11	62671672	62671673	+	UQCC3	8.2711
chr11	62787401	62787402	+	TMEM179B	9.8933235
chr11	62791998	62791999	-	TMEM223	9.853637
chr11	62856108	62856109	+	SLC3A2	131.75658565
chr11	62856133	62856134	+	SLC3A2	131.75658565
chr11	62880895	62880896	+	SLC3A2	131.75658565
chr11	62881698	62881699	+	SLC3A2	131.75658565
chr11	63681499	63681500	+	RTN3	46.1460569
chr11	63939001	63939002	+	NAA40	12.3045052
chr11	64166112	64166113	-	MACROD1	6.9025865
chr11	64206681	64206682	+	FERMT3	50.0124569339858
chr11	64234583	64234584	+	VEGFB	23.686015
chr11	64246698	64246699	-	PPP1R14B	100.176762
chr11	64359170	64359171	+	RPS6KA4	22.3572065
chr11	64878620	64878621	-	EHD1	53.3972874
chr11	65040932	65040933	+	SAC3D1	11.2675025
chr11	65041210	65041211	+	SAC3D1	11.2675025
chr11	65111871	65111872	+	TM7SF2	23.3634439
chr11	65261961	65261962	+	POLA2	22.27579195
chr11	65386636	65386637	+	FRMD8	24.092732
chr11	65890672	65890673	+	CCDC85B	22.2513
chr11	65961732	65961733	+	SART1	41.6876780055579
chr11	66002244	66002245	+	BANF1	166.8829705
chr11	66002502	66002503	+	BANF1	166.8829705
chr11	66003298	66003299	+	BANF1	166.8829705
chr11	66268638	66268639	+	RAB1B	61.4531
chr11	66289134	66289135	-	YIF1A	29.565043
chr11	66345100	66345101	-	BRMS1	32.781228
chr11	66347628	66347629	-	B4GAT1	6.07064
chr11	66438835	66438836	-	MRPL11	44.649816
chr11	66546038	66546039	-	ZDHHC24	2.2815865
chr11	66677876	66677877	-	RBM4B	12.6142992
